month,day,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1,1,,885859.647,830984.936,395001.141,617844.838,785068.17,451889.421,687021.006,613732.757,535119.569,,272716.092,422457.628,422299.485,471566.085,572865.14,599473.696,749042.574,302019.69,477824.949,505124.212,693667.836,346174.055,748626.619,596568.963,638091.097,614741.302,540844.961,337749.771,520638.533,415167.195,232515.89,436637.945,237530.237,549424.765,436928.513,225318.938,442155.934,387084.186,601314.59,336585.777,373276.896,448528.123,542270.991,518293.578,400972.117,558202.557
1,2,,967335.088,837147.377,406126.674,662181.372,775338.391,460832.674,719606.684,639211.529,567871.723,,282129.806,433328.427,421947.185,490825.516,592586.824,618119.956,772411.808,327862.589,483509.042,527995.425,695155.046,344789.755,757470.528,587419.574,648125.073,638292.276,562169.127,362428.554,538608.062,406026.122,223776.634,442967.798,276401.26,583282.845,455129.773,227104.74,456043.067,408755.926,625963.445,354925.428,398768.959,459239.409,549759.357,530784.476,426396.341,577939.57
1,3,,1016103.958,851318.278,450870.397,688939.917,744531.088,469544.52,761622.78,658217.737,598330.509,,294248.705,446213.546,418887.501,504840.728,608560.298,640676.393,791185.379,346412.064,485575.102,566098.484,697594.66,354509.288,751908.068,571029.771,667809.515,661162.67,583251.418,392619,556513.988,398372.451,228527.023,435672.626,315666.839,603474.976,475841.826,232778.304,473112.463,434088.753,655283.803,384473.339,420558.294,477210.753,565644.075,546264.032,448539.158,597026.778
1,4,,1052279.227,863448.481,493620.367,692609.419,726734.87,482783.164,786642.044,678735.921,624235.018,,314629.701,465136.913,411749.538,522689.719,622374.698,664853.241,809610.809,360109.624,480626.296,606684.455,695708.352,362375.209,748474.684,548052.938,682614.216,683502.582,606043.439,416799.566,571491.244,408556.809,243173.761,416615.544,353666.003,621251.426,496836.026,256909.826,484679.473,466010.858,688848.64,419045.886,444491.367,487771.809,582955.234,557366.769,460840.588,616388.431
1,5,,1127457.869,871259.486,506422.519,725401.432,734055.005,493989.816,810729.307,684570.536,654710.035,,341729.491,480829.334,400124.153,546230.026,637174.821,688383.303,830644.015,362955.831,483196.167,635003.048,698228.432,364981.739,743828.798,532969.33,704015.798,702151.138,631072.634,431471.735,592475.628,430533.819,259760.664,393115.636,391518.075,631022.36,521965.034,287371.487,496913.776,501180.803,716047.555,452602.585,471140.799,489516.367,599409.467,555745.485,465503.92,643511.189
1,6,,1146569.623,883270.789,536192.332,746376.889,715805.88,504287.773,832902.085,696234.96,667958.154,,364792.644,507785.752,400471.236,574633.855,643091.608,715142.349,852798.726,359071.323,487233.783,663868.067,707565.884,376514.452,758867.573,532513.843,713406.358,704948.074,652195.696,431911.93,615363.365,454609.605,279491.74,383778.219,421313.829,632641.865,553299.924,308978.633,506406.23,535314.405,726031.015,486584.244,498761.961,499168.133,621004.84,549018.003,461416.975,665215.343
1,7,,1154711.448,895028.86,553425.87,744138.113,727508.183,517072.07,856964.107,686527.89,685249.215,,394339.524,532503.168,400646.903,610979.628,652275.653,743898.426,867149.75,351576.365,498309.55,693078.917,713162.367,378744.084,790995.559,550815.223,728959.523,702099.871,678520.487,427628.669,651408.356,478401.788,301724.115,395660.606,454193.21,636205.043,579279.749,332305.107,508657.262,560621.684,739934.578,513234.628,529068.61,513627.361,644132.938,549210.248,465444.24,689331.728
1,8,,1141261.06,902713.25,559959.884,778568.131,749804.033,548467.624,867089.92,681676.758,725924.564,,422585.492,556432.86,397639.553,653501.151,666618.925,777776.333,880483.819,342571.138,518928.34,708849.085,721650.058,388336.657,837188.747,583713.019,733934.015,699415.973,692511.55,421844.578,681007.525,494377.85,320145.135,424657.266,482214.174,645332.707,597951.841,351959.391,503824.227,580216.041,748692.88,545659.631,563765.1,525907.238,660715.284,551862.167,484067.786,708236.102
1,9,,1149576.707,926220.551,571557.571,817877.985,748816.185,568071.21,882294.593,700163.881,750864.828,,457554.009,579720.467,403621.826,697194.599,686359.969,807400.251,893742.926,338517.19,548862.888,723946.39,727242.634,400617.91,879798.874,626203.462,744034.138,704423.043,697161.255,422914.193,697910.13,505775.702,344632.081,468037.251,510520.51,662716.211,617606.664,369698.38,501902.599,595265.295,749779.377,581292.868,596237.534,535781.087,678790.795,547018.792,516408.053,723180.908
1,10,,1169727.637,945890.079,591322.945,825999.37,748876.639,587428.662,894916.71,702125.937,753919.824,,492959.162,610455.644,414689.205,741103.854,708336.956,833142.27,882541.916,337547.445,579908.421,736681.222,717259.205,431891.437,915674.666,657415.172,761822.673,717957.405,689670.106,431438.993,697955.986,525225.611,370090.39,509661.619,530780.967,678049.644,638503.339,384802.825,497529.372,613707.815,758035.492,603369.982,619906.48,553090.748,701543.565,547156.928,549394.514,732137.691
1,11,,1162194.89,951188.764,608803.046,844835.153,753874.52,618701.149,903751.245,718945.14,783652.541,,521813.184,626551.411,411982.237,771296.232,738293.868,847761.481,858722.575,336576.115,606146.309,741223.417,702111.716,465965.214,932284.514,684617.93,792168.213,736133.987,673626.141,452654.25,695244.115,553229.758,398047.201,541035.498,540103.596,687349.008,657206.266,406215.202,497519.672,626816.033,767761.874,618317.651,631582.943,571586.392,728004.39,565153.334,583530.124,749076.769
1,12,,1207348.006,967510.644,619258.096,839349.837,755355.384,626333.397,925063.727,744860.836,792863.801,,549412.292,651544.418,403815.595,793142.41,768479.438,856821.645,841780.347,341309.288,632311.652,736505.228,691920.897,494923.35,939103.622,699051.569,824360.543,763570.906,646259.448,479930.417,680368.697,571477.355,426570.886,558997.449,541954.781,700934.033,684392.914,427606.276,500629.553,645574.186,749795.748,629605.086,638647.72,594608.258,751977.234,575391.364,609535.286,763947.729
1,13,,1253841.867,971924.638,640739.504,835310.672,758041.694,633870.731,943924.817,769891.832,785658.07,,580808.592,675312.617,400200.999,808385.106,798091.458,853308.392,827029.791,355792.889,655029.752,735638.666,676171.492,516106.191,934890.649,712968.817,861450.677,794491.667,623158.723,503642.546,676189.937,587690.247,458614.547,572723.444,538749.982,707611.437,714817.722,449767.895,511594.661,667899.984,718552.625,641886.482,642145.54,616579.513,774736.324,579908.569,630773.345,779578.637
1,14,,1288300.773,971269.38,663732.785,826213.182,763642.298,661540.069,939277.866,786268.686,839406.738,937223.402,608813.996,701927.212,393181.835,819357.459,827278.134,848605.82,816066.559,371656.344,673041.937,731557.239,670717.652,538191.27,934137.393,728934.376,898553.984,818497.716,608036.66,520246.823,692821.877,592072.739,489433.672,581485.051,530379.258,708913.76,738734.273,475359.552,524940.568,681178.755,679079.782,651125.606,649178.497,645504.61,793938.63,580714.944,644726.502,798177.201
1,15,,1327436.411,965778.871,674965.694,818198.703,807920.453,679238.321,948836.327,805160.337,879095.198,947698.023,641332.626,721629.675,392480.341,824654.24,855189.216,852154.138,824036.711,395609.79,686077.616,728852.407,687931.54,544244.814,936128.588,758975.504,927464.093,828369.55,606857.16,536084.442,724876.459,594600.955,518083.354,594187.554,518591.95,709868.966,762170.079,495704.205,539203.181,678792.267,638628.36,671600.75,667625.248,672792.368,806466.559,583231.97,656340.452,815716.1
1,16,,1333933.789,967775.24,690566.917,818666.332,829945.54,687110.491,960710.147,831448.733,908677.491,956812.387,681272.618,739124.632,401453.07,827267.149,879723.417,867746.134,837986.127,431146.227,694773.665,729523.173,711510.16,540514.265,941783.052,796739.265,956525.055,848334.176,611440.54,549577.185,756985.11,594172.153,538078.029,611005.8,511270.193,716850.861,782069.81,511759.596,548845.704,679232.228,609450.359,696365.808,686252.636,698820.133,817913.708,580265.07,674273.714,826148.608
1,17,,1352073.564,954700.218,726929.477,813809.896,858034.004,709866.789,957220.877,824248.483,957373.077,966017.157,723006.809,754346.93,424141.48,835416.502,900534.658,876426.76,854688.241,462144.554,693894.748,740102.889,743300.263,554697.134,959112.85,841852.299,983829.699,854498.929,620604.491,555096.982,784593.406,615371.84,560217.737,627968.665,505557.213,715954.23,792023.156,526643.171,561624.541,674664.889,601966.117,726753.489,702237.956,722323.304,827424.888,583962.443,697285.688,832814.715
1,18,,1364873.355,941674.015,748543.056,834765.197,905343.849,679489.989,978992.801,826395.811,966105.498,985845.917,761326.029,772717.671,448583.171,840511.131,918750.435,889505.333,878281.897,491530.918,700412.762,763812.664,780007.053,574384.127,980472.836,887762.324,1010707.816,855924.858,636680.596,555673.979,814558.381,647104.331,585452.978,642785.147,501755.126,715568.888,788161.711,541762.605,571223.552,679709.158,620816.892,753790.703,714527.382,744505.699,843699.599,586373.525,713371.059,849188.638
1,19,,1368700.741,973652.544,780576.676,848138.694,908211.284,660795.611,1003497.22,855073.929,975706.211,1008184.145,789052.147,789020.744,472087.517,839803.717,932558.341,905827.943,899448.601,520406.929,703210.896,779911.764,812782.519,601294.823,994547.89,929475.048,1037086.849,857591.048,655444.503,564285.672,838113.944,695433.099,604900.295,667528.631,509203.601,713849.975,777790.452,556795.1,583433.576,686740.425,661984.056,772725.948,718607.485,768569.733,859508.008,592701.607,730573.208,859300.987
1,20,,1391755.86,983079.89,822149.258,877903.667,914078.544,653020.451,1017672.433,861139.074,1004740.403,1028981.203,809165.82,808102.39,498528.674,847414.077,941200.792,915876.928,928504.105,543929.712,710528.317,789800.827,832596.18,633017.647,1012403.266,970414.907,1065420.432,860255.722,671257.128,569337.916,855447.7,748427.547,616470.567,687994.946,524964.354,718698.429,761351.608,582575.935,592928.621,693911.229,707094.651,786897.055,714144.077,791048.802,877633.559,604078.888,748702.184,877939.275
1,21,,1414169.518,1022088.118,845436.414,907054.707,946972.416,628103.261,1034279.755,894049.066,1023189.566,1050769.195,828420.325,832277.977,518757.173,866284.336,945870.127,919343.911,963300.868,554874.949,714872.743,805188.276,838578.175,661283.575,1036334.966,1010429.356,1086744.585,857880.939,685259.332,566992.672,871144.183,792898.956,638291.052,698234.584,533970.323,724679.068,748964.004,615766.576,600045.458,698438.251,751605.647,789349.242,706901.512,815619.821,888720.966,610304.581,757000.696,904527.782
1,22,,1425116.541,1068857.09,868327.323,941557.405,963353.157,609249.29,1045637.152,936149.608,1051858.722,1068157.549,835819.246,856090.032,533608.376,881920.065,946629.487,934761.372,989099.017,566934.355,721650.283,807831.841,839252.218,690953.426,1058735.539,1024834.435,1094837.803,862019.481,703399.194,566715.489,890728.385,825907.562,669637.369,712400.029,547368.337,733174.932,742760.037,652673.133,610998.443,699540.87,800949.964,785486.829,701949.569,839695.475,906700.767,615259.264,764806.485,938980.695
1,23,,1442438.342,1083703.677,881669.556,973998.208,1014938.885,604505.74,1057187.402,944688.564,1086002.913,1071623.084,845850.827,872451.501,552581.81,904255.539,946401.701,951740.277,1001410.364,575760.599,716869.347,800057.882,840840.107,722918.493,1089011.346,1016386.091,1095379.147,869174.654,723740.405,577148.633,909590.283,858469.625,689241.191,729568.926,564184.664,737934.557,760346.023,690632.771,624527.516,688827.981,839467.24,784180.407,704261.534,863144.198,924575.305,629482.48,770788.011,960629.397
1,24,,1454187.934,1106750.714,900182.375,1002560.631,1065435.251,590255.353,1064312.475,960817.764,1092754.622,1050236.159,853387.019,876206.08,576062.182,924951.308,947889.683,962870.367,996908.167,580296.018,718981.129,805816.182,845544.958,755628.555,1121123.103,997396.438,1091618.463,871572.564,744535.672,583122.77,924291.699,886280.969,674132.42,741353.863,580087.809,744132.315,789058.549,716926.868,632803.579,681429.331,867479.02,785621.518,707608.079,878608.071,948197.881,649874.672,785588.437,977994.438
1,25,,1462348.853,1131454.599,914271.005,1035124.139,1087850.782,566647.964,1073457.282,983455.683,1107727.539,1022751.15,861641.38,871121.588,602855.389,938911.431,956132.594,973504.455,987434.518,596579.644,710991.278,820319.197,862481.602,797079.493,1151034.203,975298.061,1078091.602,879892.884,768151.224,591938.876,937547.485,902432.7,659139.725,755397.709,594933.64,739079.881,825190.276,739190.333,642417.962,686895.301,892621.315,783667.896,710345.69,894608.172,970498.786,668114.647,800646.54,983065.709
1,26,,1467071.348,1147129.612,925401.143,1060944.592,1125396.094,582880.649,1095782.327,995249,1118462.592,1000633.256,869327.275,867614.529,632449.288,954533.061,968156.276,986876.13,964348.131,605308.67,704563.537,838218.832,879741.624,843989.269,1172542.862,957051.018,1065547.311,895067.442,791150.306,603900.439,947356.274,919529.518,638538.64,767213.999,615804.98,726672.357,850522.823,758022.855,656968.793,695562.225,921497.261,772783.829,721201.562,898477.002,996484.358,686178.109,800112.625,964722.867
1,27,,1477101.728,1151751.344,930750.055,1086135.487,1129387.091,588550.3,1109497.518,1021245.339,1123095.37,986174.639,889900.887,861364.987,653705.061,967235.378,981351.41,996591.178,933502.753,615168.67,692890.464,863926.632,878123.594,896130.905,1193426.181,960134.252,1072000.597,911545.749,810147.133,611772.992,955296.246,939725.594,614626.196,767852.153,634918.085,711687.514,862566.99,780718.471,666205.153,714540.873,944783.373,753562.538,743665.588,893454.089,1007151.876,703046.723,780968.725,932070.775
1,28,,1476293.733,1170928.59,941948.072,1106016.716,1135025.465,622975.173,1131043.34,1050984.771,1134526.32,990597.267,898240.544,860387.452,665204.194,968570.685,994591.799,1003681.837,904319.187,620008.967,663913.686,885814.331,867655.348,943125.822,1210309.054,977950.441,1085120.193,924131.788,831834.259,607982.599,960850.357,955561.535,598305.174,758880.978,657863.227,703394.569,859994.405,807682.09,666741.868,741254.631,958008.247,730983.698,765280.515,891960.38,1011885.241,720605.554,765489.015,903289.371
1,29,,1475597.04,1164776.84,949867.283,1129182.337,1155871.353,653585.47,1157283.7,1068560.768,1148660.46,1023372.028,886185.63,879362.658,671626.038,969669.958,992063.966,1018733.644,892339.464,631322.505,636594.522,905872.324,850620.682,979270.496,1221245.534,999328.971,1078440.367,934591.5,851811.569,604257.225,970542.588,968064.975,610051.363,748691.185,674198.422,699373.914,849447.257,845447.209,662607.731,766453.483,958119.293,709963.939,786649.552,901276.928,1008519.531,726914.3,747336.582,884873.464
1,30,,1483940.614,1156734.074,953576.792,1142050.627,1167466.107,680185.345,1161053.64,1088475.391,1162563.501,1067241.519,851519.809,910444.467,665107.121,970275.073,969402.857,1036827.572,884183.756,643750.351,617154.292,923499.29,832704.456,1010301.969,1230115.671,1019373.938,1073378.414,941512.082,860624.323,598968.08,985152.586,983637.205,629423.416,738969.555,696784.037,710092.95,825534.511,878403.573,660377.893,788741.321,962076.882,690088.348,815911.868,910692.107,1000569.067,738277.189,729577.659,872880.242
1,31,,1487652.752,1183677.541,985134.243,1156783.192,1188409.873,712605.008,1171364.252,1099325.918,1173878.903,1107348.177,818011.846,940927.531,652570.335,970499.866,940012.697,1053127.731,886266.005,666807.787,605923.118,934333.387,832441.501,1042351.497,1245874.472,1037092.013,1069714.99,939010.663,851095.501,595159.11,997037.293,997459.401,653462.161,740812.983,723011.455,730824.541,822475.025,909240.421,661085.035,812234.002,965748.155,688169.045,842334.231,919720.333,996349.872,746460.567,735868.077,886936.767
2,1,,1495191.988,1195018.908,1006977.425,1163098.015,1213930.268,735049.082,1189717.975,1112369.868,1158915.533,1144288.613,784063.329,977304.64,640375.778,979163.7,914886.506,1077411.301,893243.764,687038.424,601278.777,945102.738,850973.916,1062081.101,1265258.199,1058568.236,1049290.222,935954.869,837646.726,596670.691,1003859.346,1013210.873,668162.116,755369.069,749955.794,763184.06,834523.856,934600.311,671053.225,832417.951,972633.347,702462.312,862165.79,933589.444,1006642.916,753630.608,766381.348,909832.579
2,2,,1505449.111,1174400.725,1030317.865,1171757.436,1227613.596,756661.163,1197509.471,1124822.956,1159679.189,1175496.284,767561.069,1016523.214,631488.966,997552.205,900768.923,1104519.845,911117.846,700289.31,622337.019,959416.798,872605.076,1078847.822,1276132.288,1086636.581,1026185.944,936636.12,823446.593,609058.201,1009598.555,1029638.775,685332.279,774801.326,774457.97,791113.365,851126.403,958604.496,684191.656,852509.236,986549.216,720387.002,867508.534,938167.58,1021261.099,746254.55,800059.379,933693.035
2,3,,1494978.634,1185364.418,1062623.945,1194862.596,1242638.83,764855.242,1218534.522,1135378.054,1162955.42,1179031.664,773178.749,1048976.855,618261.264,1022980.024,905869.758,1121677.053,933657.116,695735.883,648887.058,975313.292,897235.285,1105529.02,1281236.276,1123924.768,1026118.208,942188.774,797737.913,627557.911,1021938.342,1046500.419,700077.949,791172.393,795777.485,815695.759,863108.726,969402.061,695471.764,878350.852,1013664.998,742494.392,871019.955,935280.712,1046235.655,749655.483,825794.387,956796.038
2,4,,1492154.07,1180558.516,1085851.87,1208400.291,1250850.105,780590.316,1243505.023,1134752.495,1149248.337,1163530.702,793976.006,1077243.123,609170.383,1044811.81,929897.174,1131266.539,962054.494,675071.411,683125.784,994684.507,914048.337,1127554.628,1285393.182,1156104.642,1032033.661,949236.352,773771.455,643743.735,1022011.294,1065923.456,712768.746,805136.196,808089.209,839335.663,884610.566,972177.527,707766.464,910669.18,1033144.861,768061.87,871390.307,933736.192,1078111.366,747102.765,849849.96,978087.759
2,5,,1480195.233,1152055.537,1104653.232,1212834.813,1261126.455,775572.621,1252935.29,1141615.255,1160090.661,1131723.211,823489.916,1106590.328,603794.131,1064562.774,964911.992,1138272.535,992905.419,651036.135,718115.67,1014667.254,918612.453,1144016.566,1287656.12,1178984.94,1040783.187,948086.025,762291.633,665756.86,1026281.439,1089389.403,721978.68,810123.513,815256.82,860201.035,889115.706,983410.968,709151.052,935649.732,1042291.443,795893.346,875344.338,950172.926,1097069.877,743403.477,869643.675,991356.585
2,6,,1465157.619,1154915.678,1118773.305,1231388.388,1266682.397,773390.317,1266190.224,1163243.313,1175641.596,1100697.539,851126.406,1133391.354,607965.062,1075981.659,997773.445,1137383.979,1028280.814,625942.341,756745.131,1034868.775,924419.239,1158851.349,1290118.467,1191516.634,1050202.73,941121.639,749361.369,688466.689,1032833.358,1105065.838,737314.743,811074.464,820092.103,874128.319,885079.895,975000.49,701796.493,954315.188,1043318.166,810817.982,882715.263,973926.634,1111447.805,737883.829,881866.365,1003865.663
2,7,,1462944.755,1165791.337,1139660.586,1228402.357,1272533.468,758943.651,1262065.441,1170000.403,1188459.647,1060785.923,873565.81,1152911.013,618621.582,1084603.457,1019812.528,1137018.501,1056883.924,611803.642,791281.999,1055022.746,929576.505,1175900.039,1301548.414,1197826.83,1066191.68,932317.671,732428.108,709636.114,1040515.46,1112322.694,756068.945,801296.502,820932.184,892893.202,882415.029,958302.386,704211.346,962079.926,1032481.445,818119.301,907565.335,997551.367,1123179.806,739051.996,890136.2,1017097.623
2,8,,1457398.293,1201857.31,1152725.285,1222067.076,1284488.583,747793.775,1262805.85,1191364.423,1197935.53,1039888.959,903207.2,1167666.477,635879.569,1092222.496,1038170.746,1146838.077,1077832.361,616497.055,821861.649,1067035.049,929400.312,1189113.75,1325952.925,1193868.704,1081239.173,925892.017,729490.657,725930.629,1040981.149,1120517.26,775993.081,796049.169,817474.194,912725.592,888005.199,935232.629,711960.366,973791.818,1006778.575,823945.414,940453.095,1013566.835,1122683.095,738356.939,909465.417,1023284.071
2,9,,1462022.923,1217312.608,1162934.067,1221803.975,1293096.546,713839.061,1269639.295,1220295.946,1209685.012,1027783.742,943995.085,1175358.461,655950.368,1101654.599,1050882.466,1159019.939,1091265.416,634593.597,847465.185,1071293.983,931916.518,1202292.813,1352774.978,1190122.759,1103022.999,921983.478,739234.47,753810.544,1056263.772,1130734.196,792323.101,793058.985,803939.017,930579.183,886815.465,922333.468,708122.525,977085.134,975301.712,833778.395,969637.452,1022410.061,1117226.899,736645.751,926538.363,1028766.712
2,10,,1464895.605,1264071.556,1178023.296,1221854.033,1304525.787,687989.976,1268561.03,1244550.303,1223639.863,1029266.573,978189.853,1191043.987,673784.398,1108952.625,1061834.451,1172477.531,1104743.844,659974.621,872505.347,1077639.709,941825.9,1215752.111,1376136.711,1180897.471,1112313.394,936912.53,758374.965,777285.242,1068364.716,1139404.591,808350.294,789461.436,794489.272,949873.271,891451.633,887228.941,702264.3,978381.084,938866.968,844850.865,996282.082,1012638.882,1112249.364,734076.184,941403.058,1036771.377
2,11,,1457042.68,1315789.354,1193528.219,1209890.122,1317891.541,702651.641,1256644.687,1263575.74,1237366.384,1028956.103,1002555.844,1198475.328,680768.545,1118236.962,1072009.467,1179607.46,1117457.787,692648.962,891236.818,1084613.092,959694.628,1232928.824,1394165.052,1164827.861,1125597.62,962033.705,784658.612,796716.772,1080448.368,1152291.117,815137.957,787305.028,776347.453,965141.358,902888.568,854582.785,692689.589,990314.21,905896.095,864367.655,1023289.99,1003905.34,1099816.763,735531.522,965542.546,1049347.742
2,12,,1456304.506,1338182.713,1195705.48,1203620.036,1321815.382,688952.302,1258059.093,1279809.012,1249001.701,1039086.904,1021999.566,1189309.915,682909.987,1123439.617,1085769.748,1175702.74,1126252.139,724411.594,910490.695,1091184.022,979632.395,1251486.519,1412218.802,1143812.99,1133326.803,989771.466,818714.354,818501.25,1090930.625,1168180.131,809275.383,805176.065,765712.418,981812.692,916518.744,829183.803,672323.709,1009610.295,876023.35,881377.688,1046612.757,997076.199,1076659.742,739992.082,978583.981,1070495.587
2,13,,1448821.876,1370279.442,1204130.878,1199340.473,1328523.667,712091.827,1228677.26,1302667.286,1271255.038,1055423.547,1036845.055,1171397.443,688385.579,1128760.93,1097951.85,1159346.527,1122117.171,752777.82,929394.256,1100795.483,1006494.66,1262324.287,1428456.308,1129137.601,1141147.581,1025262.831,853683.666,839363.966,1105707.174,1179376.386,813585.985,825221.486,764796.09,1000495.01,935159.493,829114.008,648862.398,1021880.53,852704.606,898562.24,1070687.296,1005448.269,1056860.479,743522.587,987688.617,1090130.387
2,14,,1437596.723,1394589.958,1183983.75,1188371.823,1348831.784,745172.924,1201362.797,1303134.394,1290290.569,1076552.473,1049619.848,1153403.025,694482.946,1137183.841,1111540.632,1138868.65,1109999.507,777296.505,946595.825,1115951.074,1036912.104,1265574.742,1445277.358,1123569.319,1143998.529,1059297.252,884988.444,855230.122,1116625.398,1159715.3,818572.815,850061.624,773513.891,1022260.302,963396.054,835398.307,636585.625,1027276.83,847382.204,910791.463,1095898.97,1019223.816,1045969.251,752165.955,998703.681,1105982.104
2,15,,1441953.015,1413090.211,1171874.747,1161663.292,1359555.542,761072.513,1178674.959,1308172.082,1281351.355,1096606.977,1059875.758,1124351.951,709821.401,1145958.453,1124886.033,1101137.044,1092033.559,790246.258,958545.568,1126941.577,1066482.393,1264766.591,1466735.501,1125436.273,1161706.057,1085089.975,913042.212,871908.619,1122267.417,1116558.886,820367.159,886134.266,789815.323,1041809.505,984474.084,855355.546,627041.471,1040832.627,860464.895,924796.686,1119271.096,1041899.717,1049584.566,764602.166,999675.604,1116629.767
2,16,,1442261.108,1442851.379,1187022.942,1149513.788,1362631.208,775621.285,1151606.438,1306109.001,1289617.32,1112744.511,1072959.645,1100849.979,737863.76,1156095.596,1139301.118,1062927.939,1065191.845,792769.402,977250.83,1133041.534,1089661.201,1254958.136,1492162.998,1136540.338,1185920.506,1098303.089,946542.46,892041.17,1119970.745,1065858.906,824510.08,923129.374,816756.618,1057486.34,996731.254,891024.101,620209.08,1046325.4,880635.76,940954.758,1136849.823,1056172.858,1047931.5,774805.64,992808.889,1122336.536
2,17,,1452019.397,1472792.353,1180504.413,1159448.919,1379115.279,806616.169,1095608.824,1303025.724,1305746.133,1118395.552,1089922.071,1101146.606,761400.023,1162054.319,1151727.26,1030844.467,1045011.946,796384.911,985335.661,1136568.44,1113886.643,1237314.853,1515287.696,1159960.2,1211524.722,1101158.643,972314.888,906578.895,1120513.825,1020156.803,834655.278,958139.597,846433.938,1070302.904,995351.108,922221.553,620263.8,1052133.741,907710.079,965102.925,1151951.591,1071779.293,1029761.895,775675.751,992813.969,1123705.569
2,18,,1461100.787,1482559.23,1188929.605,1143782.706,1383301.6,830738.815,1058456.438,1310124.841,1300738.343,1124593.143,1105040.986,1121690.848,777856.574,1164814.795,1164889.306,1010389.537,1024394.929,807692.391,980733.123,1143402.751,1133997.184,1228239.155,1532752.643,1184284.138,1230531.997,1092120.519,993246.475,911925.262,1115326.387,977400.633,845704.227,992076.478,875328.311,1082689.437,986048.237,923484.009,628277.227,1060695.024,937620.133,985733.883,1161767.364,1073024.915,1003508.43,773992.395,993355.383,1130212.44
2,19,,1475049.372,1502233.351,1211549.661,1173060.476,1380228.391,834340.5,1031918.746,1313152.956,1303427.4,1132549.52,1119963.518,1153029.65,791112.128,1161397.647,1182407.07,1001533.78,1007305.752,821165.051,964676.906,1154643.869,1152670.289,1230495.203,1548250.36,1191255.644,1244163.896,1080039.801,1011499.121,917591.719,1112428.957,970140.925,862762.608,1014330.579,906773.591,1087939.306,980065.227,909071.037,634894.637,1080349.538,945802.248,1006336.929,1171031.719,1071760.275,965571.678,771795.205,996450.433,1145537.152
2,20,,1487241.259,1503023.111,1223616.718,1205467.599,1388004.651,855074.904,981228.478,1296364.644,1323404.638,1141535.032,1134133.027,1184103.156,798634.608,1151691.641,1197601.247,1019547.468,987616.714,841422.602,949231.999,1165320.252,1173009.354,1234637.504,1556805.203,1196825.404,1249895.605,1075684.174,1030261.01,918076.801,1123770.682,988835.442,893157.697,1025088.675,923291.664,1094068.688,984928.07,889814.248,646806.726,1100298.572,941479.548,1025645.253,1178605.742,1077576.781,917585.673,772927.983,1007063.112,1159612.412
2,21,,1495092.823,1503347.808,1226765.411,1199206.518,1397615.707,865577.815,996522.294,1293555.547,1335070.779,1151943.274,1149041.495,1207666.426,788689.306,1134464.05,1209558.785,1055954.532,971992.108,867146.517,930552.769,1181047.76,1192770.918,1246735.155,1559037.554,1200517.248,1251170.74,1081551.949,1033214.197,916027.365,1138585.129,1017362.139,920633.019,1031533.76,943792.995,1103803.98,997106.357,874371.659,662408.735,1119291.12,924657.595,1040322.731,1189351.572,1092694.366,879277.97,771640.004,1009480.154,1171407
2,22,,1506871.247,1497859.343,1237490.27,1209150.186,1394991.112,864063.754,1002976.643,1283408.311,1333604.289,1181026.005,1164655.472,1214491.498,774344.346,1120803.393,1219853.612,1087861.92,947786.787,889996.411,920640.436,1200516.522,1208753.977,1254837.043,1560383.552,1199923.807,1248049.895,1108414.077,1019478.572,912307.22,1152840.099,1047646.928,948863.908,1034558.22,956700.865,1115483.371,1015594.315,865323.09,680898.664,1136516.191,912501.233,1055409.572,1200351.799,1111323.443,867950.341,777058.627,1017432.463,1185335.865
2,23,,1527341.208,1495742.522,1253345.41,1200306.333,1396649.548,895644.668,994770.699,1262950.93,1355260.429,1210967.088,1183676.185,1200013.373,767802.272,1101889.422,1225210.77,1093089.256,933563.702,903935.757,919583.9,1218147.749,1226710.322,1250310.826,1565218.587,1194818.063,1243811.969,1124328.863,1000647.411,910887.943,1159244.468,1079130.504,972142.502,1032571.082,972773.047,1129923.321,1035572.001,878282.062,692876.737,1153651.334,909393.822,1069556.451,1216280.342,1120611.502,870746.612,785917.13,1023626.643,1200142.773
2,24,,1539538.541,1494946.026,1267323.954,1184651.491,1402892.783,922695.067,1002734.369,1261492.254,1378487.887,1233040.759,1199125.679,1175844.026,763153.574,1084222.595,1217870.669,1084358.395,931253.865,914870.148,930258.75,1229587.105,1240378.559,1240688.368,1568233.845,1204706.054,1238125.901,1140193.109,976652.132,909091.956,1155126.695,1097751.878,993028.741,1031777.083,981569.431,1142837.406,1052527.136,905907.26,702328.583,1166838.948,916404.941,1074330.756,1230983.748,1127764.719,882276.049,791228.878,1033487.232,1209836.893
